BART,Rockridge,ROCK,37.844601,-122.251793,06,001,400300,060014003001004,52314
BART,San Leandro,SANL,37.72261921,-122.1613112,06,001,432600,060014326001043,45805
BART,16th St. Mission,16TH,37.765062,-122.419694,06,075,020100,060750201002007,38579
BART,19th St. Oakland,19TH_N,37.80787,-122.269029,06,001,402900,060014029001018,18706
BART,South San Francisco,SSAN,37.664174,-122.444116,06,081,601902,060816019021002,70238
BART,Balboa Park,BALB,37.72198087,-122.4474142,06,075,026100,060750261004010,71404
BART,El Cerrito del Norte,DELN,37.925655,-122.317269,06,013,386000,060133860001017,47679
BART,MacArthur,MCAR,37.828415,-122.267227,06,001,401100,060014011004031,40539
BART,Dublin/Pleasanton,DUBL,37.701695,-121.900367,06,001,450743,060014507431005,90457
BART,Embarcadero,EMBR,37.792976,-122.396742,06,075,061500,060750615001011,112328
BART,Walnut Creek,WCRK,37.905628,-122.067423,06,013,339002,060133390023013,78351
BART,Millbrae,MLBR,37.599787,-122.38666,06,081,604400,060816044002028,59028
BART,Glen Park,GLEN,37.732921,-122.434092,06,075,031100,060750311001001,101641
BART,North Berkeley,NBRK,37.87404,-122.283451,06,001,422200,060014222001018,51064
BART,Orinda,ORIN,37.87836087,-122.1837911,06,013,354001,060133540011048,152566
BART,Bay Fair,BAYF,37.697185,-122.126871,06,001,433800,060014338004000,53919
BART,Lake Merritt,LAKE,37.797484,-122.265609,06,001,403300,060014033002017,63913
BART,Ashby,ASHB,37.853024,-122.26978,06,001,423901,060014239012004,57986
BART,Union City,UCTY,37.591208,-122.017867,06,001,440335,060014403352011,138589
BART,19th St. Oakland,19TH,37.80787,-122.269029,06,001,402900,060014029001018,18706
BART,Colma,COLM,37.684638,-122.466233,06,081,601300,060816013002010,50172
BART,MacArthur,MCAR_S,37.828415,-122.267227,06,001,401100,060014011004031,40539
BART,Richmond,RICH,37.936887,-122.353165,06,013,375000,060133750002006,41653
BART,Fremont,FRMT,37.557355,-121.9764,06,001,441924,060014419241012,100768
MUNI,Noriega St & 28th Ave  ,5745,37.753898,-122.485993,06,075,032802,060750328023005,59792
